Pachyderm Acoustic Simulation Results
Saved 22.12.2024 16:32:15
Filename:ORASE_FlatCeiling_Rough_Concrete (2).3dm
Source 0;
Receiver 0;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Receiver 10;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2858029475420586;0,32302871334854105;0,4204181162056444;0,4608609323790275;0,46430941025266903;0,4294182210833802;0,44250683142740654;0,5135101873795025
Reverberation Time (T-10);0,3053789812171497;0,36214929607429314;0,4634442241648434;0,5169224643037023;0,5653031627381339;0,46997732394871033;0,4746258875806396;0,5785841744260641
Reverberation Time (T-15);0,29714477577388676;0,37688291880247493;0,4834378661090128;0,552656654904667;0,6101394972748856;0,5220774215999189;0,5399109079231624;0,5994448760368264
Reverberation Time (T-20);0,3047924911181982;0,3923543073502898;0,511479431932215;0,5784342068468771;0,6674379914987694;0,5652446391793803;0,5941333663104316;0,6368936646470617
Reverberation Time (T-30);0,32334622021246084;0,41432009532515274;0,5719704407966781;0,7308683117574273;0,7874755300130392;0,6806397322734694;0,7213208488615582;0,7248144070652641
Clarity - 50 ms (C-50);14,474054812031511;12,564983051691843;10,502950220993789;9,883627446850472;9,79154252190474;10,826887528654757;10,654536430947964;8,79711501849852
Definition/Deutlichkeit (D);96,5674376074913;94,79133524604639;91,84839855517588;90,69478367711115;90,5135528322689;92,3746121998859;92,09034095609977;88,41024382314419
Clarity - 80 ms (C-80);20,56430010864037;17,54246855057875;14,386848082763748;13,529309436239103;13,03430287357285;14,511495808789851;14,314788666197051;12,04058942031045
Center Time (TS);7,3767602231279765;9,220079825106803;12,769660151605825;14,188380228116399;14,837168548618779;11,90200884104981;12,424409291998883;17,421407377906558
Strength(G);13,777132825033632;14,19530885719794;14,515166804256339;14,535250261788278;14,56810465725151;13,949040712024619;14,024754981295843;14,789107982291107
Lateral Fraction(LF);1,814100639230174E-08;2,5080422731374855E-07;8,853932464521712E-05;0,00022437165981638947;0,0002354633478319361;5,940407538733624E-05;2,4983303597136083E-05;9,325499428758547E-06
Lateral Efficiency(LE);6,902177578502469E-09;1,0518970989462792E-07;4,073851558092138E-05;0,00011167839157202686;0,00010961449280047607;2,8901272518875166E-05;1,2219130623569015E-05;4,955196859120464E-06
Receiver 11;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2899974611868876;0,32822798287121735;0,41430303820515585;0,4718962409749768;0,4481902242318532;0,4467608733228262;0,4462317400651892;0,4706510874903663
Reverberation Time (T-10);0,3006234998088336;0,35072876263050623;0,4235576230766594;0,48527889815963154;0,5219275358231635;0,4655918772712633;0,46630518574295765;0,5196042537618663
Reverberation Time (T-15);0,2829037904084548;0,3676123842184133;0,44725988234216957;0,5080383353194491;0,5866496661689535;0,48670324743155774;0,4922269625064928;0,5530193089472888
Reverberation Time (T-20);0,29242759154729564;0,37551178007311486;0,47258543356315214;0,5407649153833748;0,6306201324837949;0,49761620614839897;0,5155234314280744;0,5900246586381855
Reverberation Time (T-30);0,30247024678320794;0,387594573692283;0,5373223179315204;0,640146656512729;0,7045554679755267;0,6091243932848197;0,637700611403255;0,6845024170555117
Clarity - 50 ms (C-50);14,868516728134729;12,572243059330612;10,614027660066698;9,48057294944239;9,764703047377587;10,397639642262682;10,395672910239412;9,17218765862152
Definition/Deutlichkeit (D);96,84708443737877;94,77034369265029;92,0139677639462;89,87396098995691;90,45697112023319;91,63984738957825;91,64384053542419;89,24857234578356
Clarity - 80 ms (C-80);21,252725170317326;17,580882408399436;14,839192148198915;13,638629828850162;13,497011941789939;14,24694732599594;14,257264971417955;12,78872659656364
Center Time (TS);7,555834432559739;9,78203788272138;13,264908256637844;15,442549533318507;15,398503125745851;13,59964806937765;13,805452537489384;17,241128946261096
Strength(G);11,76727565305221;12,111963822257614;12,548650808062057;12,640634003245246;12,630962341569976;12,283812838261653;12,254145034933558;12,761658046841532
Lateral Fraction(LF);1,6631675767396195E-08;2,7124745090541163E-07;9,665404059871821E-05;0,00024865202767438636;0,0002635348451660228;6,94008099012714E-05;2,8528421592185748E-05;1,0345979602196625E-05
Lateral Efficiency(LE);7,998451133863585E-09;1,236841438063048E-07;4,9722774125031E-05;0,00014007502398265438;0,0001296697936527801;3,9547333956034944E-05;1,5993720975292723E-05;5,712286890874993E-06
Receiver 12;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3028198777419652;0,4143589458151782;0,47095015046429384;0,5081477403462937;0,5111630501489927;0,4591603834788754;0,46179493729953763;0,4411378554093694
Reverberation Time (T-10);0,2657241107396399;0,3526934259181824;0,41068469810435015;0,4448580440041203;0,4573290588723952;0,435228182041438;0,43496060008879;0,42038424559722903
Reverberation Time (T-15);0,2524517592226125;0,3272366870607204;0,4052127437739728;0,4450848875613244;0,45315733521054896;0,4306627926941465;0,4305104331155784;0,4193178824024487
Reverberation Time (T-20);0,25795927154595993;0,33098637336225206;0,3922100129504054;0,4284260745915869;0,44011034029462826;0,41662339323338754;0,41585836636815277;0,41137036871781113
Reverberation Time (T-30);0,2656217277260967;0,3185998762404619;0,39753460590366035;0,4329415641132214;0,456251946998682;0,4251627216600069;0,4234430325937777;0,4191279909192031
Clarity - 50 ms (C-50);15,711413168708654;14,51715029347172;12,25158394302886;11,124982285529011;10,621833323244267;10,294714435006929;10,218780522171189;10,558983343235646
Definition/Deutlichkeit (D);97,38570908356937;96,58648867098717;94,38017998260891;92,8350410701602;92,02513853299673;91,45456914301711;91,31693094847003;91,91828419012464
